LINE,LOTID,Data_Time,Model No.,[A]Zone1_Feature1_SV,[A]Zone1_Feature1_PV,[A]Zone1_Feature2_PV,[A]Zone1_Feature3_PV,[A]Zone2_Feature4_SV,[A]Zone2_Feature4_PV,[A]Zone2_Feature5_SV,[A]Zone2_Feature5_PV,[A]Zone2_Feature6_SV,[A]Zone2_Feature6_PV,[A]Zone3_Feature7_PV,[A]Zone3_Feature8_SV,[A]Zone3_Feature8_PV,[A]Zone4_Feature9_PV,[A]Zone4_Feature10_SV,[A]Zone4_Feature10_PV,[A]Zone5_Feature11_PV,[A]Zone5_Feature12_PV,[A]Zone5_Feature12_SV,[A]Zone6_Feature13_PV,[A]Zone6_Feature13_SV,[A]Zone6_Feature14_PV,[A]Zone6_Feature14_SV,[B]Feature15,[B]Feature16,[C]Feature17,[C]Feature18,[C]Feature19,[C]Feature20,[D]Feature21,[D]Feature22,[D]Feature23,[D]Feature24,[D]Feature25,[D]Feature26,[D]Feature27,[D]Feature28,[E]Feature29,[E]Feature30,[E]Feature31,[E]Feature32,[E]Feature33,[F]Feature34,[F]Feature35,[F]Feature36,[F]Feature37,[F]Feature38,[F]Feature39,[F]Feature40,[F]Feature41,[G]Zone1_Feature42,[G]Zone2_Feature43,[G]Zone3_Feature44,[G]Zone4_Feature45,[G]Zone5_Feature46,[G]Zone6_Feature47,[G]Zone7_Feature48,[G]Zone8_Feature49,[G]Zone10_Feature50,[H]Feature51,[H]Feature52,[H]Feature53,[I]Feature54,[I]Zone1_Feature55,[I]Zone1_Feature56,[I]Zone1_Feature57,[I]Zone2_Feature58,[I]Zone2_Feature59,[I]Zone2_Feature60,[I]Zone3_Feature61,[I]Zone3_Feature62,[I]Zone4_Feature63,[I]Zone4_Feature64,[I]Zone5_Feature65,[I]Zone5_Feature66,[I]Zone6_Feature67,[I]Zone6_Feature68,[I]Feature69,[I]Feature70,[I]Feature71,[I]Feature72,[I]Feature73,[I]Feature74,[I]Feature75,[I]Feature76,[I]Feature77,[I]Feature78,[I]Feature79,[I]Feature80,[I]Feature81,[I]Feature82,[I]Feature83,[I]Feature84,[I]Feature85,[I]Feature86,[J]Zone1_Feature87_SV,[J]Zone1_Feature87_PV,[J]Zone1_Feature88,[J]Zone1_Feature89,[J]Zone1_Feature90_SV,[J]Zone1_Feature90_PV,[J]Zone1_Feature91,[J]Zone1_Feature92,[J]Zone2_Feature93_SV,[J]Zone2_Feature93_PV,[J]Zone2_Feature94,[J]Zone2_Feature95,[J]Zone2_Feature96_SV,[J]Zone2_Feature96_PV,[J]Zone2_Feature97,[J]Zone3_Feature98_SV,[J]Zone2_Feature98_PV,[J]Feature99,[J]Feature100,[J]Feature101,[K]Feature101,[K]Feature102,[L]Zone1_Feature103,[L]Zone1_Feature104,[L]Zone1_Feature105,[L]Zone1_Feature106,[L]Zone1_Feature107,[L]Zone1_Feature108,[L]Zone1_Feature109,[L]Zone2_Feature110,[L]Zone2_Feature111,[L]Zone2_Feature112,[L]Zone2_Feature113,[L]Zone2_Feature114,[L]Zone2_Feature115,[L]Zone2_Feature116,[L]Zone3_Feature117,[L]Zone3_Feature118,[L]Zone3_Feature119,[L]Zone4_Feature120,[L]Zone4_Feature121,[L]Zone4_Feature122,[L]Zone5_Feature123,[L]Zone5_Feature124,[L]Zone5_Feature125,[L]Zone6_Feature126,[L]Zone6_Feature127,[L]Zone6_Feature128,[L]Feature129,[L]Feature130,[L]Feature131,[M]Feature132,[M]Feature133_SV,[M]Feature134,[M]Feature135_SV,[N]Zone1_Feature136,[N]Zone2_Feature137,[N]Zone3_Feature138,[N]Zone4_Feature139,[N]Zone5_Feature140,[N]Zone6_Feature141,[O]Feature142,[O]Feature143,[P]Feature144_SV,[P]Feature145_SV,[P]Feature146_PV,[P]Feature146_SV,[P]Feature148_PV,[P]Feature148_SV,[P]Feature150_PV,[P]Feature151_SV,[Q]Feature152,[Q]Feature153,[R]Zone1_Feature154,[R]Zone1_Feature155,[R]Zone1_Feature156,[R]Zone1_Feature157,[R]Zone2_Feature158,[R]Zone2_Feature159,[R]Zone2_Feature160,[R]Zone2_Feature161,[R]Zone3_Feature162,[R]Zone3_Feature163,[R]Zone4_Feature164,[R]Zone4_Feature165,[R]Zone5_Feature166,[R]Zone5_Feature167,[R]Zone6_Feature168,[R]Zone6_Feature169,[S]Zone1_Feature170_SV,[S]Zone1_Feature171,[S]Zone1_Feature172,[S]Zone1_Feature173,[S]Zone1_Feature174,[S]Zone1_Feature175,[S]Zone1_Feature176,[S]Zone2_Feature177_SV,[S]Zone2_Feature178,[S]Zone2_Feature179,[S]Zone2_Feature180,[S]Zone2_Feature181,[S]Zone2_Feature182,[S]Zone2_Feature183,[S]Zone3_Feature184,[S]Zone3_Feature185_SV,[S]Zone3_Feature186,[S]Zone3_Feature187,[S]Zone4_Feature188,[S]Zone4_Feature189,[S]Zone4_Feature190_SV,[S]Zone4_Feature191,[S]Zone5_Feature192,[S]Zone5_Feature193,[S]Zone5_Feature194_SV,[S]Zone5_Feature195,[S]Zone6_Feature196,[S]Zone6_Feature197,[S]Zone6_Feature198_SV,[S]Zone6_Feature199,[T]Zone1_Feature200,[T]Zone1_Feature201,[T]Zone2_Feature202,[T]Zone2_Feature203,[T]Zone3_Feature204,[T]Zone3_Feature205,[T]Zone4_Feature206,[T]Zone4_Feature207,[T]Zone5_Feature208,[T]Zone5_Feature209,[T]Zone6_Feature210,[T]Zone6_Feature211,CTQ 1,CTQ 1_LSL,CTQ 2,CTQ 2_LSL,CTQ 3,CTQ 3_USL,CTQ 3_LSL,CTQ 4,CTQ 4_USL,CTQ 4_LSL,CTQ 5,CTQ 5_USL,CTQ 5_LSL
R13,CDRC19061865,2019-06-25 19:49,AAA11111115,58,574.6666667,1299,1350,133,1347.222222,186,1860,190,1899,1849,133,1343.777778,1749,101,1024.444444,1699,1262.555556,126,1500,150,841.2222222,83,,,0,459.8555556,-0.955555556,973.1,100,35,35,41.2,100,39.33333333,39.33333333,43.24444444,0,173,22961452.22,7147.333333,373.3666667,237.9777778,39.3,7.422222222,7.433333333,200,200,202.0333333,200,15.62222222,39.33333333,28.7,0.011111111,0,0.166666667,0,0.011111111,0.022222222,0.011111111,0.133333333,50.33333333,18.98888889,53.25555556,49.3,48.42222222,72.98888889,61.61111111,60.43333333,90.98888889,78.35555556,89.73333333,61.7,83.66666667,69.91111111,64.93333333,56.87777778,56.43333333,31.84444444,71.4,68.21111111,9.977777778,6.855555556,57.26666667,31.61111111,72.68888889,67.43333333,0,32.77777778,10.44444444,0,1.888888889,3.222222222,2.922222222,12.11111111,54,68.48888889,61.06666667,48.16666667,28,26.31111111,54,28,20,16.75555556,26.47777778,37.57777778,19,13.22222222,19,40,25.71111111,40.03333333,21.27777778,23.13333333,9.7,10.5,11.6,61.38888889,54.05555556,55.9,44.22222222,5.988888889,61.96666667,11.13333333,63,51.3,51.05555556,52.81111111,21.9,72,79.23333333,16.5,62.61111111,74.56666667,30.43333333,59.9,69.9,19.77777778,58,55.95555556,10.98888889,49.5,39.6,26,22.35555556,2569710.578,1.53,2655093.733,1.6,-0.313333333,-2.605555556,-2.718888889,-3.471111111,-3.172222222,-3.212222222,89.7,119.4222222,5.2,5.2,3.933333333,4,6.544444444,6.6,4.1,4.3,15.332,16.01844444,0.788888889,22.07777778,25.22222222,9.822222222,41.61111111,54.08888889,19.48888889,0,43.24444444,95.23333333,48.32222222,71.58888889,64.87777778,81.57777778,35.42222222,58.92222222,3,-8.411111111,0.098888889,3.678888889,3.007777778,3.244444444,2.335555556,4.5,13.87777778,5.35,9.014444444,4.502222222,2.506666667,0.01,2.668888889,9,10.61111111,9.068888889,2.983333333,6.818888889,6.8,15,4.004444444,7.767777778,7.75,2.477777778,2.186666667,5.611111111,5.6,14.65555556,1.566666667,0,20.45555556,3.3,10.68888889,15.44444444,21.04444444,18.18888889,20.64444444,20.65555556,2.322222222,-2.877777778,101.6666667,75,114.6666667,75,18.20833333,19.5,14.5,14.405,15,12,610.3333333,950,450
R13,CDRC19061866,2019-06-25 19:59,AAA11111115,58,573.5,1299,1350,133,1346.125,186,1860,190,1899,1849,133,1349.625,1749,101,1025.875,1699,1262.75,126,1500,150,840.875,83,,,704.925,0.0125,-1.4125,978.5375,100,35,35,41.2125,100,42,42,43.3125,7386,242.4375,22963500.75,0,173,237.9875,39.3,7.4125,7.475,200,200,202.1125,199.95,15.8375,39.075,28.7875,0,0,0.2125,0,0.0125,0.0125,0.025,0.0625,50.35,18.9375,53.0125,49.5125,48.3625,72.6125,61.5625,60.5,91.2125,79.15,89.6,61.6625,83.625,70.125,65.0375,56.55,56.3125,31.95,71.575,68.0875,10,6.825,58.225,31.275,72.55,67.6375,24.125,0,11.125,0,2,2.9375,2.75,12.1375,54,66.5125,60.75,49.5875,28,28.0625,54,28,20,16.5625,26.475,37.325,19,13.1375,19,40,24.5875,39.4375,20.375,22.5375,9.8,10.5,8.7125,62.825,54.1,56.1,44.325,10.1875,59.7625,10.275,63.1375,51.5,51.5,53,21.55,72.0875,79.1375,12.5,63.675,75.25,30.3125,60.075,70.1625,19.0875,58.1125,62,6.5875,50.2375,39.8,26.25,22.4,2569866.75,1.53,2655256.888,1.6,-0.3075,-2.5825,-2.745,-3.4625,-3.20625,-3.22625,269.7,137.5125,5.2,5.2,4.1125,4,6.5625,6.6,4.1,4.3,15.337,16.022,0.9,22.425,25.025,9.825,41.475,54.1625,19.5375,0,42.05,93.1375,46.5625,72.0625,58.9625,81.0375,33.6375,58.95,3,-10.3625,0.11375,3.73625,3.03625,3.2175,2.34375,4.5,13.05,5.3325,9.025,4.4925,2.51375,0.01,2.59625,9,15.3875,8.87125,2.875,6.86375,6.8,16.025,3.64,7.7175,7.75,2.8875,2.07625,5.61375,5.6,14.35,1.6125,0,20.5,3.4125,10.85,15.3125,21.25,18.15,20.7,20.7125,2.3125,-2.9,101.6666667,75,114.6666667,75,18.20833333,19.5,14.5,14.405,15,12,610.3333333,950,450
R13,CDRC19061867,2019-06-25 20:10,AAA11111115,58,573.2222222,1299,1350,133,1345.888889,186,1860,190,1899,1849,133,1343.777778,1749,101,1024.777778,1699,1260,126,1500,150,840.6666667,83,,,456.8,0,-1.222222222,984.0888889,100,30,30,41.17777778,100,35,35,43.27777778,7588.222222,376.7111111,22965540,0,173,238.0555556,39.3,7.444444444,7.455555556,200,200,201.9555556,200.0111111,16.03333333,39.98888889,29.23333333,0,0,0.166666667,0.011111111,0.011111111,0.011111111,-0.011111111,0.1,50.41111111,18.94444444,53.01111111,49.35555556,48.44444444,73.03333333,61.4,60.42222222,90.82222222,78.37777778,89.78888889,61.87777778,83.61111111,69.5,65.03333333,57.24444444,57.21111111,32.46666667,71.4,67.8,10.06666667,6.977777778,58.44444444,31.9,72.58888889,67.13333333,22.66666667,0,10.55555556,0,1.222222222,3.022222222,2.8,12.17777778,54,66.18888889,61.35555556,47.31111111,28,28.27777778,54,28,20,16.9,26.67777778,37.75555556,19,13.41111111,19,40,26.15555556,39.95555556,19.88888889,24.48888889,9.677777778,10.5,12.56666667,61.76666667,54.07777778,56.01111111,44.64444444,5.588888889,61.08888889,10.96666667,63,51.48888889,51.2,52.9,21.71111111,72,84.2,20.63333333,62.01111111,74.78888889,29.96666667,59.9,69.75555556,20.17777778,57.9,56.61111111,8.966666667,49.83333333,39.8,26.3,22.63333333,2570022.289,1.53,2655419.422,1.6,-0.297777778,-2.594444444,-2.735555556,-3.523333333,-3.21,-3.226666667,269.7,157.9111111,5.2,5.2,3.944444444,4,6.566666667,6.6,4.111111111,4.3,15.33244444,16.01711111,0.333333333,21.85555556,24.93333333,9.8,41.98888889,54.15555556,18.63333333,0,42.21111111,94.36666667,48.7,71.01111111,59.96666667,82.01111111,35.37777778,58.25555556,3,-11.17777778,0.042222222,3.641111111,2.986666667,3.205555556,2.331111111,4.5,12.77777778,5.4,9.028888889,4.507777778,2.394444444,0.01,2.606666667,9,11.77777778,8.987777778,3.006666667,6.764444444,6.8,15.6,3.701111111,7.811111111,7.75,-0.2,2.184444444,5.547777778,5.6,14.04444444,1.6,0,20.32222222,3.311111111,10.53333333,15.18888889,20.87777778,18.14444444,20.6,20.7,2.4,-2.9,102.6666667,75,112.6666667,75,18.11666667,19.5,14.5,14.63,15,12,767.6666667,950,450
R13,CDRC19061868,2019-06-25 20:20,AAA11111115,58,573.8888889,1299,1350,133,1347.555556,186,1860,190,1899,1849,133,1349,1749,101,1024.888889,1699,1265.111111,126,1500,150,842.7777778,83,,,0,693.1444444,-1.433333333,988.4666667,100,30,30,41.18888889,100,35,35,43.3,0,173,22967590,7888.222222,246.3333333,237.8444444,39.3,7.455555556,7.455555556,200,200,202.1,199.9666667,16.28888889,40.08888889,29.6,0,0,0.211111111,0,0,0.844444444,0.011111111,0.066666667,50.14444444,18.93333333,53.04444444,49.27777778,48.42222222,72.93333333,61.6,60.37777778,91.32222222,79.31111111,89.51111111,61.46666667,83.88888889,70.13333333,64.97777778,56.95555556,56.58888889,32.21111111,71.28888889,67.97777778,10.13333333,6.933333333,58.03333333,31.78888889,72.68888889,67.42222222,0,25.33333333,10,0,0,3.122222222,2.955555556,12.18888889,54,68.55555556,61.07777778,49.36666667,28,26.82222222,54,28,20,16.81111111,26.61111111,37.47777778,19,13.21111111,19,40,25.65555556,39.88888889,19.91111111,22.21111111,9.733333333,10.5,10.78888889,61.57777778,54.04444444,56.02222222,44.95555556,5.866666667,61.91111111,10.86666667,63.04444444,51.46666667,51.36666667,52.9,21.95555556,72,74.71111111,15.53333333,62.54444444,74.9,31.17777778,59.71111111,69.71111111,20.08888889,57.92222222,57.05555556,10.68888889,49.33333333,39.7,26.5,22.7,2570178.633,1.53,2655582.778,1.6,-0.293333333,-2.567777778,-2.744444444,-3.448888889,-3.196666667,-3.214444444,89.7,184.8,5.2,5.2,4.133333333,4,6.588888889,6.6,4.233333333,4.3,15.33444444,16.027,0.433333333,22,25.2,9.8,41.3,54.04444444,20.44444444,0,42.54444444,93.85555556,50.51111111,71.74444444,59.93333333,80.45555556,34.97777778,57.92222222,3,-9.644444444,0.053333333,3.667777778,2.997777778,3.241111111,2.332222222,4.5,13.95555556,5.31,9.005555556,4.506666667,2.628888889,0.01,2.626666667,9,15.37777778,8.94,3.117777778,6.832222222,6.8,16.04444444,3.7,7.662222222,7.75,4.111111111,2.158888889,5.515555556,5.6,16.42222222,1.633333333,0.011111111,20.5,3.266666667,10.88888889,15.45555556,21.05555556,18.12222222,20.62222222,20.8,2.277777778,-2.888888889,102.6666667,75,112.6666667,75,18.11666667,19.5,14.5,14.63,15,12,767.6666667,950,450
R13,CDRC19061869,2019-06-25 20:30,AAA11111115,58,575.75,1299,1350,133,1347.125,186,1860,190,1899,1849,133,1354.125,1749,101,1025.625,1699,1265.25,126,1500,150,844.125,83,,,0,455.6375,-1.4125,991.5625,100,28,28,41.175,100,35,35,43.3,0,173,22969636.75,8150.75,377.9375,238.025,39.3,7.4125,7.4375,200,200,202.025,199.9625,15.5875,39.7875,28.8875,0.025,0,0.1875,0,0.0125,3.3625,-0.0125,-0.275,50.35,18.95,53.1125,49.2,48.275,72.925,61.5375,60.575,91.2875,78.9375,89.7875,61.325,83.8125,70.0875,64.9625,56.7,57.2875,32.3625,71.4,67.7125,10.1875,6.75,58.425,31.8875,72.4875,67.7625,0,32.75,10.375,0,1.125,2.9875,2.925,12.3,54,66.3875,61.1125,48.525,28,28.875,54,28,20,16.7625,26.55,37.575,19,13.2625,19,40,24.6625,39.7625,20.4625,22.55,9.7375,10.5,8.9125,62.9375,54.075,56.0875,44.4,9.075,59.8625,10.75,63,51.45,51.4,53,21.775,72,79.4125,12.15,63.8,74.95,29.65,60.2,69.6375,18.2875,58.2,63.4625,4.825,50.575,39.7,26.5,22.7,2570334.65,1.53,2655745.838,1.6,-0.295,-2.6175,-2.79125,-3.50875,-3.24125,-3.29625,89.7,212.1125,5.2,5.2,3.8625,4,6.575,6.6,4.35,4.3,15.328875,15.9975,0.4625,22.05,25,9.675,41.4625,54.0125,20.2375,0,42.1375,93.85,48.2125,71.7375,60.95,81.35,33.0625,59.0875,3,-6.6375,0.05625,3.67625,2.98125,3.215,2.3,4.5,13.7375,5.3325,9.00375,4.52,2.59875,0.01,2.60125,9,18.8125,8.93875,2.97625,6.83125,6.8,16.375,3.7625,7.74625,7.75,3.6875,2.04,5.62625,5.6,17.65,1.6,0,20.375,3.35,10.825,15.35,21.0125,18.275,20.575,20.625,2.25,-2.8875,102.6666667,75,109.6666667,75,18.50833333,19.5,14.5,14.6275,15,12,761.6666667,950,450
R13,CDRC19061870,2019-06-25 20:40,AAA11111115,58,576,1299,1350,133,1348,186,1860,190,1899,1849,133,1349.777778,1749,101,1026.111111,1699,1267.111111,126,1500,150,841.7777778,83,,,682.6555556,0,102.4222222,997.9777778,100,28,28,41.2,100,32,32,43.23333333,8387.555556,250.4666667,22971677.33,0,173,237.9666667,39.3,7.422222222,7.444444444,200,200,202.0666667,199.9555556,15.44444444,39.21111111,29.77777778,0,0,0.2,0,0.011111111,1.1,-0.055555556,0.288888889,50.27777778,19.02222222,53.06666667,49.37777778,48.34444444,72.97777778,61.56666667,60.5,90.77777778,78.26666667,89.91111111,61.96666667,83.88888889,70.05555556,65.27777778,56.65555556,57.54444444,32.52222222,71.4,68.12222222,10.11111111,6.822222222,59.1,32.07777778,72.46666667,67.57777778,24.66666667,0,10.11111111,1.555555556,1,3.555555556,2.744444444,12.47777778,54,66.87777778,61.07777778,47.28888889,28,27.55555556,54,28,20,16.78888889,26.55555556,37.63333333,19,13.28888889,19,40,26.46666667,39.93333333,20.78888889,23.05555556,9.866666667,10.5,12.46666667,61.53333333,54.1,55.95555556,44.11111111,4.188888889,61.88888889,12.43333333,62.96666667,51.4,51.13333333,52.9,22.04444444,72,83.28888889,22.65555556,61.63333333,74.64444444,30.51111111,59.77777778,70.23333333,20.61111111,57.92222222,59.58888889,5.933333333,50.48888889,39.7,26.6,22.81111111,2570490.289,1.53,2655908.433,1.6,-0.317777778,-2.696666667,-2.888888889,-3.621111111,-3.307777778,-3.32,269.7,228.1444444,5.2,5.2,4.133333333,4,6.544444444,6.6,4.522222222,4.3,15.33433333,16.00144444,0.511111111,22.07777778,24.76666667,9.733333333,42.02222222,53.95555556,20.32222222,0,42.96666667,95.57777778,47.38888889,71.54444444,56.85555556,81.43333333,34.23333333,58.78888889,3,-5.755555556,0.063333333,3.677777778,2.988888889,3.185555556,2.317777778,4.5,14.25555556,5.405555556,8.993333333,4.5,2.614444444,0.01,2.652222222,9,15.5,9.102222222,2.925555556,6.814444444,6.8,16.65555556,3.51,7.756666667,7.75,5.988888889,2.112222222,5.597777778,5.6,15.5,1.588888889,0,20.25555556,3.388888889,10.35555556,15.22222222,20.98888889,18.13333333,20.6,20.55555556,2.411111111,-2.9,102.6666667,75,109.6666667,75,18.50833333,19.5,14.5,14.6275,15,12,761.6666667,950,450
R13,CDRC19061871,2019-06-25 20:50,AAA11111115,58,576.4444444,1299,1350,133,1350.222222,186,1860,190,1899,1849,133,1351.888889,1749,101,1026.888889,1699,1264.444444,126,1500,150,843.3333333,83,,,451.7555556,0,189.3666667,999.1777778,100,28,28,41.17777778,100,32,32,43.26666667,8509.111111,380.6111111,22973714,0,173,237.9222222,39.3,7.4,7.422222222,200,200,202.0111111,199.9555556,15.58888889,39.6,28.67777778,0,0,0.188888889,0,0,0.033333333,0.022222222,0.133333333,50.35555556,19.2,52.96666667,49.37777778,48.4,73.28888889,61.56666667,60.42222222,91.76666667,78.87777778,89.65555556,62.03333333,83.95555556,70.56666667,65.01111111,56.76666667,56.81111111,32.46666667,71.4,68,9.866666667,6.877777778,57.54444444,32.16666667,72.63333333,67.63333333,30,0,10.22222222,0.777777778,1.222222222,2.855555556,2.811111111,12.44444444,54,68.11111111,61.05555556,47.63333333,28,26.84444444,54,28,20,16.86666667,26.63333333,37.64444444,19,13.31111111,19,40,25.36666667,39.95555556,20.83333333,23.1,9.588888889,10.5,8.655555556,62.35555556,54.11111111,55.96666667,43.96666667,7.377777778,61.52222222,11.4,62.94444444,51.5,51.43333333,52.93333333,21.92222222,71.98888889,70.05555556,12.5,63,75.48888889,30.62222222,59.95555556,69.62222222,20.85555556,57.8,60.01111111,10.14444444,49.62222222,39.8,26.42222222,22.7,2570645.611,1.53,2656070.7,1.6,-0.314444444,-2.618888889,-2.793333333,-3.58,-3.293333333,-3.336666667,269.7,240.8,5.2,5.2,4.033333333,4,6.577777778,6.6,4.6,4.3,15.33033333,16.02077778,0.1,22.47777778,24.95555556,9.833333333,41.37777778,53.7,20.65555556,0,42.13333333,95.13333333,46.72222222,71.6,59.46666667,81.32222222,34.28888889,58.54444444,3,-5.533333333,0.01,3.747777778,3.042222222,3.21,2.342222222,4.5,15.87777778,5.321111111,8.951111111,4.45,2.653333333,0.01,2.602222222,9,17.45555556,9.06,2.884444444,6.818888889,6.8,18.08888889,3.671111111,7.745555556,7.75,4.133333333,2.117777778,5.574444444,5.6,17,1.566666667,0,20.34444444,3.188888889,10.77777778,15.34444444,21.04444444,18.12222222,20.62222222,20.61111111,2.066666667,-2.9,104,75,109,75,18.425,19.5,14.5,14.4275,15,12,645.3333333,950,450
R13,CDRC19061872,2019-06-25 21:00,AAA11111115,58,577.6666667,1299,1350,133,1350.111111,186,1860,190,1899,1849,133,1354,1749,101,1026.666667,1699,1265.888889,126,1500,150,845.1111111,83,,,4.133333333,675.1444444,283.7111111,847.2777778,100,29,29,41.17777778,100,36,36,43.28888889,0,173,22975765.56,8805.555556,253.5777778,237.9888889,39.3,7.444444444,7.422222222,200,200,201.9333333,199.9333333,15.35555556,38.83333333,29.44444444,0,0,0.188888889,0,0.011111111,0.033333333,0.055555556,0.466666667,50.35555556,19.1,52.92222222,49.44444444,48.36666667,73.23333333,61.44444444,60.51111111,91.15555556,78.36666667,89.77777778,61.98888889,83.94444444,69.68888889,65.11111111,57.01111111,57.34444444,32.35555556,71.61111111,67.94444444,9.922222222,6.722222222,58.44444444,31.78888889,72.57777778,67.42222222,0,25.33333333,10.44444444,0.666666667,-0.555555556,3.4,2.855555556,12.52222222,54,66.86666667,60.78888889,47.91111111,28,28.85555556,54,28,20,16.75555556,26.57777778,37.74444444,19,13.2,19,40,24.97777778,39.72222222,20.83333333,22.82222222,9.8,10.5,11.61111111,62.1,53.94444444,55.82222222,43.65555556,9.022222222,59.86666667,10.31111111,63.08888889,51.4,51.3,52.96666667,21.66666667,72.07777778,82.3,15.07777778,63.48888889,74.84444444,30.4,59.9,70.17777778,19.77777778,58,64.68888889,4.1,50.82222222,39.7,26.13333333,22.45555556,2570802.044,1.53,2656234.156,1.6,-0.321111111,-2.717777778,-2.955555556,-3.646666667,-3.396666667,-3.361111111,89.7,260.8555556,5.2,5.2,4.166666667,4,6.577777778,6.6,4.666666667,4.3,15.33122222,16.02366667,0.322222222,22.16666667,24.77777778,9.666666667,41.72222222,53.74444444,20.15555556,0,42.86666667,94.91111111,48.17777778,71.45555556,59.35555556,81.72222222,34.38888889,58.82222222,3,-2.688888889,0.038888889,3.695555556,2.994444444,3.186666667,2.3,4.5,15.91111111,5.365555556,8.961111111,4.484444444,2.592222222,0.01,2.645555556,9,19.42222222,9.04,2.973333333,6.806666667,6.8,17.08888889,3.663333333,7.782222222,7.75,5.755555556,2.123333333,5.602222222,5.6,19.56666667,1.6,0,20.25555556,3.111111111,10.53333333,15.1,20.93333333,18.02222222,20.56666667,20.47777778,2.155555556,-2.9,104,75,109,75,18.425,19.5,14.5,14.4275,15,12,645.3333333,950,450
R13,CDRC19061873,2019-06-25 21:10,AAA11111115,58,579,1299,1350,133,1349.875,186,1860,190,1899,1849,133,1354.625,1749,101,1026.625,1699,1268.125,126,1500,150,844.875,83,,,0,449.7875,408.6125,728,100,29,29,41.2,100,38,38,43.2,0,173,22977806,9051.25,382.5625,237.95,39.3,7.45,7.4625,200,200,202.0375,199.9875,15.5875,39.45,29,0,0,0.175,0,0,0.0125,-0.1,0.2625,50.3625,18.925,52.925,49.4625,48.4375,73.225,61.4875,60.55,91.2,79.7125,90.125,61.4,83.9,70.6625,65,57.025,57.3875,32.3,71.275,68.3125,10.0125,6.75,58.3875,31.65,72.4875,67.5625,0,33,10.375,1.75,1.625,3.3,2.8625,12.5875,54,67.775,61.125,48.275,28,27.5375,54,28,20,16.825,26.525,37.625,19,13.1625,19,40,26.5625,39.7125,20.375,22.1875,9.8,10.5,12.875,61.2125,53.925,55.875,44.1625,4.025,61.7625,10.4625,63.0375,51.4,51.1625,52.8875,22.05,72.075,77.9375,21.5375,61.525,74.925,30.575,59.8125,70.075,20.2375,57.9625,57.5,8.9625,49.95,39.8,26.2,22.2875,2570957.663,1.53,2656396.75,1.6,-0.305,-2.59375,-2.79125,-3.48125,-3.23125,-3.24875,89.7,272.975,5.2,5.2,4.0625,4,6.5625,6.6,4.7,4.3,15.335125,16.02025,0.3625,22.125,25.1,9.7,41.8,53.95,20.2875,0,44.8375,92.7875,46.2375,71.4625,58.6125,81.525,34.1,59.1875,3,-0.9125,0.045,3.69,2.99,3.22875,2.31,4.5,15.825,5.37625,8.99125,4.4975,2.6075,0.01,2.76625,9,19.375,8.83625,2.85375,6.805,6.8,17.55,3.6175,7.76375,7.75,7.0375,2.10625,5.63625,5.6,18.5375,1.625,0,20.3875,3.2625,10.65,15.2375,21.0875,18.2375,20.7625,20.675,2.4625,-2.9,104.6666667,75,108.6666667,75,18.28333333,19.5,14.5,14.71,15,12,700,950,450
R13,CDRC19061874,2019-06-25 21:21,AAA11111115,58,579,1299,1350,133,1349,186,1860,190,1899,1849,133,1359.625,1749,101,1031.625,1699,1268.125,126,1500,150,843.75,83,,,662.4625,13.575,425.9,693.0875,100,29,29,41.15,100,40,40,43.2875,9227.75,258.275,22979843.75,0,173,237.8875,39.3,7.45,7.4375,200,200,201.8875,199.925,15.5125,39.3875,28.45,0,0,0.15,0,0,0.6875,0.1,0.325,50.3125,18.975,53.3125,49.4125,48.4125,73.0125,61.4125,60.425,91.5875,79.7625,89.9,61.5,83.95,70.25,64.975,56.5375,57.2125,32.4875,71.525,67.7625,9.925,6.625,58.7,31.4,72.6125,67.9125,22.875,0,10.25,1.25,-2.25,3.2875,2.8,12.6625,54,68.025,61.125,47.4,28,27.45,54,28,20,16.8,26.525,37.8,19,13.075,19,40,25.1375,39.7625,19.7625,22.2,9.725,10.5,8.7375,62.3875,54.15,55.975,44.075,8.7875,60.8125,11.7,62.9125,51.3375,51.2,52.9,21.9875,72,73.65,10.675,63.5875,75.2,30.2625,60.075,69.875,19.8375,58,57.1625,11.025,49.3875,39.8,26.3125,22.4375,2571112.95,1.53,2656559.038,1.6,-0.31125,-2.70625,-2.91875,-3.64375,-3.38625,-3.38,269.7,276.45,5.2,5.2,4.1375,4,6.55,6.6,4.725,4.3,15.332,16.02875,0.575,21.6,25.1375,9.6375,41.8375,54.375,19.2125,0,43.4,94.0375,47.7125,71.4125,60.45,81.575,33.8125,58.975,3,0.25,0.07125,3.60125,2.95,3.23125,2.29375,4.5,14.7625,5.38,9.06125,4.53,2.47125,0.01,2.67875,9,22.7625,8.955,2.94625,6.80125,6.8,22.25,3.73125,7.76875,7.75,6.6,2.0875,5.615,5.6,17.625,1.6125,0,20.3375,3.2,10.7,15.2875,20.9375,18.075,20.4625,20.5,2.1375,-2.9,104.6666667,75,108.6666667,75,18.28333333,19.5,14.5,14.71,15,12,700,950,450
